,Unnamed: 0,ID,TYPE,DECLARATION,PROJECT,FILE
2025,2025,2025,class,RedirectCycleError,django,client.py
2026,2026,2026,class,FakePayload,django,client.py
2027,2027,2027,class,ClientHandler,django,client.py
2028,2028,2028,class,AsyncClientHandler,django,client.py
2029,2029,2029,class,RequestFactory,django,client.py
2030,2030,2030,class,AsyncRequestFactory,django,client.py
2031,2031,2031,class,ClientMixin,django,client.py
2032,2032,2032,class,Client,django,client.py
2033,2033,2033,class,AsyncClient,django,client.py
2034,2034,2034,class,Element,django,html.py
2035,2035,2035,class,RootElement,django,html.py
2036,2036,2036,class,HTMLParseError,django,html.py
2037,2037,2037,class,Parser,django,html.py
2038,2038,2038,class,Approximate,django,utils.py
2039,2039,2039,class,ContextList,django,utils.py
2040,2040,2040,class,_TestState,django,utils.py
2041,2041,2041,class,TestContextDecorator,django,utils.py
2042,2042,2042,class,override_settings,django,utils.py
2043,2043,2043,class,modify_settings,django,utils.py
2044,2044,2044,class,override_system_checks,django,utils.py
2045,2045,2045,class,CaptureQueriesContext,django,utils.py
2046,2046,2046,class,ignore_warnings,django,utils.py
2047,2047,2047,class,override_script_prefix,django,utils.py
2048,2048,2048,class,LoggingCaptureMixin,django,utils.py
2049,2049,2049,class,isolate_apps,django,utils.py
2050,2050,2050,class,TimeKeeper,django,utils.py
2051,2051,2051,class,NullTimeKeeper,django,utils.py
2052,2052,2052,class,TokenBase,django,smartif.py
2053,2053,2053,class,Operator,django,smartif.py
2055,2055,2055,class,Literal,django,smartif.py
2056,2056,2056,class,EndToken,django,smartif.py
2057,2057,2057,class,IfParser,django,smartif.py
2058,2058,2058,class,TemplateDoesNotExist,django,exceptions.py
2059,2059,2059,class,TemplateSyntaxError,django,exceptions.py
2060,2060,2060,class,ContextPopException,django,context.py
2061,2061,2061,class,ContextDict,django,context.py
2062,2062,2062,class,BaseContext,django,context.py
2063,2063,2063,class,Context,django,context.py
2064,2064,2064,class,RenderContext,django,context.py
2065,2065,2065,class,RequestContext,django,context.py
2066,2066,2066,class,ContentNotRenderedError,django,response.py
2067,2067,2067,class,SimpleTemplateResponse,django,response.py
2068,2068,2068,class,TemplateResponse,django,response.py
2069,2069,2069,class,TokenType,django,base.py
2070,2070,2070,class,VariableDoesNotExist,django,base.py
2071,2071,2071,class,Origin,django,base.py
2072,2072,2072,class,Template,django,base.py
2073,2073,2073,class,Token,django,base.py
2074,2074,2074,class,Lexer,django,base.py
2075,2075,2075,class,DebugLexer,django,base.py
2077,2077,2077,class,FilterExpression,django,base.py
2080,2080,2080,class,NodeList,django,base.py
2081,2081,2081,class,TextNode,django,base.py
2082,2082,2082,class,VariableNode,django,base.py
2083,2083,2083,class,InvalidTemplateLibrary,django,library.py
2084,2084,2084,class,Library,django,library.py
2085,2085,2085,class,TagHelperNode,django,library.py
2086,2086,2086,class,SimpleNode,django,library.py
2087,2087,2087,class,InclusionNode,django,library.py
2088,2088,2088,class,Engine,django,engine.py
2089,2089,2089,class,BlockContext,django,loader_tags.py
2090,2090,2090,class,BlockNode,django,loader_tags.py
2091,2091,2091,class,ExtendsNode,django,loader_tags.py
2092,2092,2092,class,IncludeNode,django,loader_tags.py
2093,2093,2093,class,AutoEscapeControlNode,django,defaulttags.py
2094,2094,2094,class,CommentNode,django,defaulttags.py
2095,2095,2095,class,CsrfTokenNode,django,defaulttags.py
2096,2096,2096,class,CycleNode,django,defaulttags.py
2097,2097,2097,class,DebugNode,django,defaulttags.py
2098,2098,2098,class,FilterNode,django,defaulttags.py
2099,2099,2099,class,FirstOfNode,django,defaulttags.py
2100,2100,2100,class,ForNode,django,defaulttags.py
2101,2101,2101,class,IfChangedNode,django,defaulttags.py
2102,2102,2102,class,IfNode,django,defaulttags.py
2103,2103,2103,class,LoremNode,django,defaulttags.py
2104,2104,2104,class,RegroupNode,django,defaulttags.py
2105,2105,2105,class,LoadNode,django,defaulttags.py
2106,2106,2106,class,NowNode,django,defaulttags.py
2107,2107,2107,class,ResetCycleNode,django,defaulttags.py
2108,2108,2108,class,SpacelessNode,django,defaulttags.py
2109,2109,2109,class,TemplateTagNode,django,defaulttags.py
2110,2110,2110,class,URLNode,django,defaulttags.py
2111,2111,2111,class,VerbatimNode,django,defaulttags.py
2112,2112,2112,class,WidthRatioNode,django,defaulttags.py
2113,2113,2113,class,WithNode,django,defaulttags.py
2114,2114,2114,class,TemplateLiteral,django,defaulttags.py
2115,2115,2115,class,TemplateIfParser,django,defaulttags.py
2116,2116,2116,class,InvalidTemplateEngineError,django,utils.py
2117,2117,2117,class,EngineHandler,django,utils.py
2118,2118,2118,class,TemplateStrings,django,dummy.py
2120,2120,2120,class,BaseEngine,django,base.py
2121,2121,2121,class,Jinja2,django,jinja2.py
2124,2124,2124,class,DjangoTemplates,django,django.py
2126,2126,2126,class,Loader,django,locmem.py
2131,2131,2131,class,Resolver404,django,exceptions.py
2132,2132,2132,class,NoReverseMatch,django,exceptions.py
2133,2133,2133,class,ResolverMatch,django,resolvers.py
2134,2134,2134,class,LocaleRegexDescriptor,django,resolvers.py
2135,2135,2135,class,CheckURLMixin,django,resolvers.py
2136,2136,2136,class,RegexPattern,django,resolvers.py
2137,2137,2137,class,LocaleRegexRouteDescriptor,django,resolvers.py
2138,2138,2138,class,RoutePattern,django,resolvers.py
2139,2139,2139,class,LocalePrefixPattern,django,resolvers.py
2140,2140,2140,class,URLPattern,django,resolvers.py
2141,2141,2141,class,URLResolver,django,resolvers.py
2142,2142,2142,class,IntConverter,django,converters.py
2143,2143,2143,class,StringConverter,django,converters.py
2144,2144,2144,class,UUIDConverter,django,converters.py
2145,2145,2145,class,SlugConverter,django,converters.py
2146,2146,2146,class,PathConverter,django,converters.py
2147,2147,2147,class,TransactionManagementError,django,transaction.py
2148,2148,2148,class,Atomic,django,transaction.py
2149,2149,2149,class,Error,django,utils.py
2150,2150,2150,class,InterfaceError,django,utils.py
2153,2153,2153,class,OperationalError,django,utils.py
2154,2154,2154,class,IntegrityError,django,utils.py
2155,2155,2155,class,InternalError,django,utils.py
2156,2156,2156,class,ProgrammingError,django,utils.py
2157,2157,2157,class,NotSupportedError,django,utils.py
2158,2158,2158,class,DatabaseErrorWrapper,django,utils.py
2159,2159,2159,class,ConnectionHandler,django,utils.py
2160,2160,2160,class,ConnectionRouter,django,utils.py
2162,2162,2162,class,IndexExpression,django,indexes.py
2163,2163,2163,class,SQLiteNumericMixin,django,expressions.py
2164,2164,2164,class,Combinable,django,expressions.py
2165,2165,2165,class,BaseExpression,django,expressions.py
2166,2166,2166,class,Expression,django,expressions.py
2167,2167,2167,class,CombinedExpression,django,expressions.py
2168,2168,2168,class,DurationExpression,django,expressions.py
2169,2169,2169,class,TemporalSubtraction,django,expressions.py
2170,2170,2170,class,F,django,expressions.py
2171,2171,2171,class,ResolvedOuterRef,django,expressions.py
2172,2172,2172,class,OuterRef,django,expressions.py
2173,2173,2173,class,Sliced,django,expressions.py
2174,2174,2174,class,Func,django,expressions.py
2175,2175,2175,class,Value,django,expressions.py
2176,2176,2176,class,RawSQL,django,expressions.py
2177,2177,2177,class,Star,django,expressions.py
2178,2178,2178,class,DatabaseDefault,django,expressions.py
2179,2179,2179,class,Col,django,expressions.py
2180,2180,2180,class,Ref,django,expressions.py
2181,2181,2181,class,ExpressionList,django,expressions.py
2182,2182,2182,class,OrderByList,django,expressions.py
2183,2183,2183,class,ExpressionWrapper,django,expressions.py
2184,2184,2184,class,NegatedExpression,django,expressions.py
2185,2185,2185,class,When,django,expressions.py
2186,2186,2186,class,Case,django,expressions.py
2187,2187,2187,class,Subquery,django,expressions.py
2188,2188,2188,class,Exists,django,expressions.py
2189,2189,2189,class,OrderBy,django,expressions.py
2191,2191,2191,class,WindowFrameExclusion,django,expressions.py
2192,2192,2192,class,WindowFrame,django,expressions.py
2193,2193,2193,class,RowRange,django,expressions.py
2194,2194,2194,class,ValueRange,django,expressions.py
2195,2195,2195,class,Lookup,django,lookups.py
2196,2196,2196,class,Transform,django,lookups.py
2197,2197,2197,class,BuiltinLookup,django,lookups.py
2198,2198,2198,class,FieldGetDbPrepValueMixin,django,lookups.py
2199,2199,2199,class,FieldGetDbPrepValueIterableMixin,django,lookups.py
2200,2200,2200,class,PostgresOperatorLookup,django,lookups.py
2201,2201,2201,class,Exact,django,lookups.py
2202,2202,2202,class,IExact,django,lookups.py
2203,2203,2203,class,GreaterThan,django,lookups.py
2204,2204,2204,class,GreaterThanOrEqual,django,lookups.py
2205,2205,2205,class,LessThan,django,lookups.py
2206,2206,2206,class,LessThanOrEqual,django,lookups.py
2207,2207,2207,class,IntegerFieldOverflow,django,lookups.py
2208,2208,2208,class,IntegerFieldFloatRounding,django,lookups.py
2209,2209,2209,class,IntegerFieldExact,django,lookups.py
2210,2210,2210,class,IntegerGreaterThan,django,lookups.py
2211,2211,2211,class,IntegerGreaterThanOrEqual,django,lookups.py
2212,2212,2212,class,IntegerLessThan,django,lookups.py
2213,2213,2213,class,IntegerLessThanOrEqual,django,lookups.py
2214,2214,2214,class,In,django,lookups.py
2215,2215,2215,class,PatternLookup,django,lookups.py
2216,2216,2216,class,Contains,django,lookups.py
2217,2217,2217,class,IContains,django,lookups.py
2218,2218,2218,class,StartsWith,django,lookups.py
2219,2219,2219,class,IStartsWith,django,lookups.py
2220,2220,2220,class,EndsWith,django,lookups.py
2221,2221,2221,class,IEndsWith,django,lookups.py
2222,2222,2222,class,Range,django,lookups.py
2223,2223,2223,class,IsNull,django,lookups.py
2224,2224,2224,class,Regex,django,lookups.py
2225,2225,2225,class,IRegex,django,lookups.py
2226,2226,2226,class,YearLookup,django,lookups.py
2227,2227,2227,class,YearExact,django,lookups.py
2228,2228,2228,class,YearGt,django,lookups.py
2229,2229,2229,class,YearGte,django,lookups.py
2230,2230,2230,class,YearLt,django,lookups.py
2231,2231,2231,class,YearLte,django,lookups.py
2232,2232,2232,class,UUIDTextMixin,django,lookups.py
2233,2233,2233,class,UUIDIExact,django,lookups.py
2234,2234,2234,class,UUIDContains,django,lookups.py
2235,2235,2235,class,UUIDIContains,django,lookups.py
2236,2236,2236,class,UUIDStartsWith,django,lookups.py
2237,2237,2237,class,UUIDIStartsWith,django,lookups.py
2238,2238,2238,class,UUIDEndsWith,django,lookups.py
2239,2239,2239,class,UUIDIEndsWith,django,lookups.py
2240,2240,2240,class,ModelSignal,django,signals.py
2242,2242,2242,class,Deferred,django,base.py
2243,2243,2243,class,ModelBase,django,base.py
2244,2244,2244,class,ModelStateFieldsCacheDescriptor,django,base.py
2245,2245,2245,class,ModelState,django,base.py
2247,2247,2247,class,OnConflict,django,constants.py
2248,2248,2248,class,Q,django,query_utils.py
2249,2249,2249,class,DeferredAttribute,django,query_utils.py
2250,2250,2250,class,class_or_instance_method,django,query_utils.py
2251,2251,2251,class,RegisterLookupMixin,django,query_utils.py
2252,2252,2252,class,FilteredRelation,django,query_utils.py
2253,2253,2253,class,BaseManager,django,manager.py
2254,2254,2254,class,Manager,django,manager.py
2255,2255,2255,class,ManagerDescriptor,django,manager.py
2256,2256,2256,class,EmptyManager,django,manager.py
2257,2257,2257,class,BaseConstraint,django,constraints.py
2258,2258,2258,class,CheckConstraint,django,constraints.py
2259,2259,2259,class,Deferrable,django,constraints.py
2260,2260,2260,class,UniqueConstraint,django,constraints.py
2261,2261,2261,class,ProtectedError,django,deletion.py
2262,2262,2262,class,RestrictedError,django,deletion.py
2263,2263,2263,class,Collector,django,deletion.py
2264,2264,2264,class,AltersData,django,utils.py
2265,2265,2265,class,Aggregate,django,aggregates.py
2266,2266,2266,class,Avg,django,aggregates.py
2267,2267,2267,class,Count,django,aggregates.py
2270,2270,2270,class,StdDev,django,aggregates.py
2272,2272,2272,class,Variance,django,aggregates.py
2273,2273,2273,class,BaseIterable,django,query.py
2274,2274,2274,class,ModelIterable,django,query.py
2275,2275,2275,class,RawModelIterable,django,query.py
2276,2276,2276,class,ValuesIterable,django,query.py
2277,2277,2277,class,ValuesListIterable,django,query.py
2278,2278,2278,class,NamedValuesListIterable,django,query.py
2279,2279,2279,class,FlatValuesListIterable,django,query.py
2280,2280,2280,class,QuerySet,django,query.py
2281,2281,2281,class,InstanceCheckMeta,django,query.py
2282,2282,2282,class,EmptyQuerySet,django,query.py
2283,2283,2283,class,RawQuerySet,django,query.py
2284,2284,2284,class,Prefetch,django,query.py
2285,2285,2285,class,RelatedPopulator,django,query.py
2286,2286,2286,class,ReprEnum,django,enums.py
2287,2287,2287,class,IntEnum,django,enums.py
2288,2288,2288,class,StrEnum,django,enums.py
2289,2289,2289,class,ChoicesType,django,enums.py
2290,2290,2290,class,Choices,django,enums.py
2291,2291,2291,class,IntegerChoices,django,enums.py
2292,2292,2292,class,TextChoices,django,enums.py
2293,2293,2293,class,PositionRef,django,compiler.py
2294,2294,2294,class,SQLCompiler,django,compiler.py
2295,2295,2295,class,SQLInsertCompiler,django,compiler.py
2296,2296,2296,class,SQLDeleteCompiler,django,compiler.py
2297,2297,2297,class,SQLUpdateCompiler,django,compiler.py
2298,2298,2298,class,SQLAggregateCompiler,django,compiler.py
2299,2299,2299,class,DeleteQuery,django,subqueries.py
2300,2300,2300,class,UpdateQuery,django,subqueries.py
2301,2301,2301,class,InsertQuery,django,subqueries.py
2302,2302,2302,class,AggregateQuery,django,subqueries.py
2303,2303,2303,class,MultiJoin,django,datastructures.py
2305,2305,2305,class,Join,django,datastructures.py
2306,2306,2306,class,BaseTable,django,datastructures.py
2307,2307,2307,class,WhereNode,django,where.py
2308,2308,2308,class,NothingNode,django,where.py
2309,2309,2309,class,ExtraWhere,django,where.py
2310,2310,2310,class,SubqueryConstraint,django,where.py
2311,2311,2311,class,RawQuery,django,query.py
2312,2312,2312,class,Query,django,query.py
2313,2313,2313,class,JoinPromoter,django,query.py
2315,2315,2315,class,ACos,django,math.py
2316,2316,2316,class,ASin,django,math.py
2317,2317,2317,class,ATan,django,math.py
2318,2318,2318,class,ATan2,django,math.py
2321,2321,2321,class,Cot,django,math.py
2322,2322,2322,class,Degrees,django,math.py
2325,2325,2325,class,Ln,django,math.py
2328,2328,2328,class,Pi,django,math.py
2330,2330,2330,class,Radians,django,math.py
2331,2331,2331,class,Random,django,math.py
2337,2337,2337,class,TimezoneMixin,django,datetime.py
2338,2338,2338,class,Extract,django,datetime.py
2339,2339,2339,class,ExtractYear,django,datetime.py
2340,2340,2340,class,ExtractIsoYear,django,datetime.py
2341,2341,2341,class,ExtractMonth,django,datetime.py
2342,2342,2342,class,ExtractDay,django,datetime.py
2343,2343,2343,class,ExtractWeek,django,datetime.py
2344,2344,2344,class,ExtractWeekDay,django,datetime.py
2345,2345,2345,class,ExtractIsoWeekDay,django,datetime.py
2346,2346,2346,class,ExtractQuarter,django,datetime.py
2347,2347,2347,class,ExtractHour,django,datetime.py
2348,2348,2348,class,ExtractMinute,django,datetime.py
2349,2349,2349,class,ExtractSecond,django,datetime.py
2350,2350,2350,class,Now,django,datetime.py
2351,2351,2351,class,TruncBase,django,datetime.py
2352,2352,2352,class,Trunc,django,datetime.py
2353,2353,2353,class,TruncYear,django,datetime.py
2354,2354,2354,class,TruncQuarter,django,datetime.py
2355,2355,2355,class,TruncMonth,django,datetime.py
2356,2356,2356,class,TruncWeek,django,datetime.py
2357,2357,2357,class,TruncDay,django,datetime.py
2358,2358,2358,class,TruncDate,django,datetime.py
2359,2359,2359,class,TruncTime,django,datetime.py
2360,2360,2360,class,TruncHour,django,datetime.py
2361,2361,2361,class,TruncMinute,django,datetime.py
2362,2362,2362,class,TruncSecond,django,datetime.py
2363,2363,2363,class,CumeDist,django,window.py
2364,2364,2364,class,DenseRank,django,window.py
2365,2365,2365,class,FirstValue,django,window.py
2366,2366,2366,class,LagLeadFunction,django,window.py
2367,2367,2367,class,Lag,django,window.py
2368,2368,2368,class,LastValue,django,window.py
2369,2369,2369,class,Lead,django,window.py
2370,2370,2370,class,NthValue,django,window.py
2371,2371,2371,class,Ntile,django,window.py
2372,2372,2372,class,PercentRank,django,window.py
2373,2373,2373,class,Rank,django,window.py
2374,2374,2374,class,RowNumber,django,window.py
2375,2375,2375,class,FixDecimalInputMixin,django,mixins.py
2376,2376,2376,class,FixDurationInputMixin,django,mixins.py
2377,2377,2377,class,NumericOutputFieldMixin,django,mixins.py
2379,2379,2379,class,Coalesce,django,comparison.py
2380,2380,2380,class,Collate,django,comparison.py
2381,2381,2381,class,Greatest,django,comparison.py
2382,2382,2382,class,JSONObject,django,comparison.py
2383,2383,2383,class,ArgJoiner,django,comparison.py
2384,2384,2384,class,Least,django,comparison.py
2385,2385,2385,class,NullIf,django,comparison.py
2386,2386,2386,class,MySQLSHA2Mixin,django,text.py
2387,2387,2387,class,OracleHashMixin,django,text.py
2388,2388,2388,class,PostgreSQLSHAMixin,django,text.py
2389,2389,2389,class,Chr,django,text.py
2390,2390,2390,class,ConcatPair,django,text.py
2391,2391,2391,class,Concat,django,text.py
2392,2392,2392,class,Left,django,text.py
2393,2393,2393,class,Length,django,text.py
2394,2394,2394,class,Lower,django,text.py
2395,2395,2395,class,LPad,django,text.py
2396,2396,2396,class,LTrim,django,text.py
2397,2397,2397,class,MD5,django,text.py
2398,2398,2398,class,Ord,django,text.py
2400,2400,2400,class,Replace,django,text.py
2401,2401,2401,class,Reverse,django,text.py
2402,2402,2402,class,Right,django,text.py
2403,2403,2403,class,RPad,django,text.py
2404,2404,2404,class,RTrim,django,text.py
2405,2405,2405,class,SHA1,django,text.py
2406,2406,2406,class,SHA224,django,text.py
2407,2407,2407,class,SHA256,django,text.py
2408,2408,2408,class,SHA384,django,text.py
2409,2409,2409,class,SHA512,django,text.py
2410,2410,2410,class,StrIndex,django,text.py
2411,2411,2411,class,Substr,django,text.py
2412,2412,2412,class,Trim,django,text.py
2413,2413,2413,class,Upper,django,text.py
2414,2414,2414,class,MultiColSource,django,related_lookups.py
2415,2415,2415,class,RelatedIn,django,related_lookups.py
2416,2416,2416,class,RelatedLookupMixin,django,related_lookups.py
2417,2417,2417,class,RelatedExact,django,related_lookups.py
2418,2418,2418,class,RelatedLessThan,django,related_lookups.py
2419,2419,2419,class,RelatedGreaterThan,django,related_lookups.py
2420,2420,2420,class,RelatedGreaterThanOrEqual,django,related_lookups.py
2421,2421,2421,class,RelatedLessThanOrEqual,django,related_lookups.py
2422,2422,2422,class,RelatedIsNull,django,related_lookups.py
2423,2423,2423,class,JSONField,django,json.py
2424,2424,2424,class,DataContains,django,json.py
2425,2425,2425,class,ContainedBy,django,json.py
2426,2426,2426,class,HasKeyLookup,django,json.py
2427,2427,2427,class,HasKey,django,json.py
2428,2428,2428,class,HasKeys,django,json.py
2429,2429,2429,class,HasAnyKeys,django,json.py
2430,2430,2430,class,HasKeyOrArrayIndex,django,json.py
2431,2431,2431,class,CaseInsensitiveMixin,django,json.py
2432,2432,2432,class,JSONExact,django,json.py
2433,2433,2433,class,JSONIContains,django,json.py
2434,2434,2434,class,KeyTransform,django,json.py
2435,2435,2435,class,KeyTextTransform,django,json.py
2436,2436,2436,class,KeyTransformTextLookupMixin,django,json.py
2437,2437,2437,class,KeyTransformIsNull,django,json.py
2438,2438,2438,class,KeyTransformIn,django,json.py
2439,2439,2439,class,KeyTransformExact,django,json.py
2440,2440,2440,class,KeyTransformIExact,django,json.py
2441,2441,2441,class,KeyTransformIContains,django,json.py
2442,2442,2442,class,KeyTransformStartsWith,django,json.py
2443,2443,2443,class,KeyTransformIStartsWith,django,json.py
2444,2444,2444,class,KeyTransformEndsWith,django,json.py
2445,2445,2445,class,KeyTransformIEndsWith,django,json.py
2446,2446,2446,class,KeyTransformRegex,django,json.py
2447,2447,2447,class,KeyTransformIRegex,django,json.py
2448,2448,2448,class,KeyTransformNumericLookupMixin,django,json.py
2449,2449,2449,class,KeyTransformLt,django,json.py
2450,2450,2450,class,KeyTransformLte,django,json.py
2451,2451,2451,class,KeyTransformGt,django,json.py
2452,2452,2452,class,KeyTransformGte,django,json.py
2453,2453,2453,class,KeyTransformFactory,django,json.py
2454,2454,2454,class,OrderWrt,django,proxy.py
2455,2455,2455,class,FieldFile,django,files.py
2456,2456,2456,class,FileDescriptor,django,files.py
2457,2457,2457,class,FileField,django,files.py
2458,2458,2458,class,ImageFileDescriptor,django,files.py
2459,2459,2459,class,ImageFieldFile,django,files.py
2460,2460,2460,class,ImageField,django,files.py
2461,2461,2461,class,FieldCacheMixin,django,mixins.py
2462,2462,2462,class,CheckFieldDefaultMixin,django,mixins.py
2463,2463,2463,class,RelatedField,django,related.py
2464,2464,2464,class,ForeignObject,django,related.py
2465,2465,2465,class,ForeignKey,django,related.py
2466,2466,2466,class,OneToOneField,django,related.py
2467,2467,2467,class,ManyToManyField,django,related.py
2468,2468,2468,class,GeneratedField,django,generated.py
2469,2469,2469,class,ForeignObjectRel,django,reverse_related.py
2470,2470,2470,class,ManyToOneRel,django,reverse_related.py
2471,2471,2471,class,OneToOneRel,django,reverse_related.py
2472,2472,2472,class,ManyToManyRel,django,reverse_related.py
2474,2474,2474,class,NOT_PROVIDED,django,__init__.py
2475,2475,2475,class,Field,django,__init__.py
2476,2476,2476,class,BooleanField,django,__init__.py
2477,2477,2477,class,CharField,django,__init__.py
2478,2478,2478,class,CommaSeparatedIntegerField,django,__init__.py
2479,2479,2479,class,DateTimeCheckMixin,django,__init__.py
2480,2480,2480,class,DateField,django,__init__.py
2481,2481,2481,class,DateTimeField,django,__init__.py
2482,2482,2482,class,DecimalField,django,__init__.py
2483,2483,2483,class,DurationField,django,__init__.py
2484,2484,2484,class,EmailField,django,__init__.py
2485,2485,2485,class,FilePathField,django,__init__.py
2486,2486,2486,class,FloatField,django,__init__.py
2487,2487,2487,class,IntegerField,django,__init__.py
2488,2488,2488,class,BigIntegerField,django,__init__.py
2489,2489,2489,class,SmallIntegerField,django,__init__.py
2490,2490,2490,class,IPAddressField,django,__init__.py
2491,2491,2491,class,GenericIPAddressField,django,__init__.py
2492,2492,2492,class,NullBooleanField,django,__init__.py
2493,2493,2493,class,PositiveIntegerRelDbTypeMixin,django,__init__.py
2494,2494,2494,class,PositiveBigIntegerField,django,__init__.py
2495,2495,2495,class,PositiveIntegerField,django,__init__.py
2496,2496,2496,class,PositiveSmallIntegerField,django,__init__.py
2497,2497,2497,class,SlugField,django,__init__.py
2498,2498,2498,class,TextField,django,__init__.py
2499,2499,2499,class,TimeField,django,__init__.py
2500,2500,2500,class,URLField,django,__init__.py
2501,2501,2501,class,BinaryField,django,__init__.py
2502,2502,2502,class,UUIDField,django,__init__.py
2503,2503,2503,class,AutoFieldMixin,django,__init__.py
2504,2504,2504,class,AutoFieldMeta,django,__init__.py
2505,2505,2505,class,AutoField,django,__init__.py
2506,2506,2506,class,BigAutoField,django,__init__.py
2507,2507,2507,class,SmallAutoField,django,__init__.py
2508,2508,2508,class,ForeignKeyDeferredAttribute,django,related_descriptors.py
2509,2509,2509,class,ForwardManyToOneDescriptor,django,related_descriptors.py
2510,2510,2510,class,ForwardOneToOneDescriptor,django,related_descriptors.py
2511,2511,2511,class,ReverseOneToOneDescriptor,django,related_descriptors.py
2512,2512,2512,class,ReverseManyToOneDescriptor,django,related_descriptors.py
2513,2513,2513,class,RelatedManager,django,related_descriptors.py
2514,2514,2514,class,ManyToManyDescriptor,django,related_descriptors.py
2515,2515,2515,class,ManyRelatedManager,django,related_descriptors.py
2516,2516,2516,class,Reference,django,ddl_references.py
2517,2517,2517,class,Table,django,ddl_references.py
2518,2518,2518,class,TableColumns,django,ddl_references.py
2519,2519,2519,class,Columns,django,ddl_references.py
2520,2520,2520,class,IndexName,django,ddl_references.py
2521,2521,2521,class,IndexColumns,django,ddl_references.py
2522,2522,2522,class,ForeignKeyName,django,ddl_references.py
2523,2523,2523,class,Statement,django,ddl_references.py
2524,2524,2524,class,Expressions,django,ddl_references.py
2525,2525,2525,class,CursorWrapper,django,utils.py
2526,2526,2526,class,CursorDebugWrapper,django,utils.py
2527,2527,2527,class,DatabaseCreation,django,creation.py
2528,2528,2528,class,DatabaseFeatures,django,features.py
2529,2529,2529,class,FlexibleFieldLookupDict,django,introspection.py
2530,2530,2530,class,DatabaseIntrospection,django,introspection.py
2531,2531,2531,class,ListAggregate,django,_functions.py
2532,2532,2532,class,StdDevPop,django,_functions.py
2533,2533,2533,class,StdDevSamp,django,_functions.py
2534,2534,2534,class,VarPop,django,_functions.py
2535,2535,2535,class,VarSamp,django,_functions.py
2536,2536,2536,class,DatabaseOperations,django,operations.py
2537,2537,2537,class,DatabaseWrapper,django,base.py
2538,2538,2538,class,SQLiteCursorWrapper,django,base.py
2539,2539,2539,class,DatabaseClient,django,client.py
2540,2540,2540,class,DatabaseSchemaEditor,django,schema.py
2544,2544,2544,class,IntervalToSeconds,django,functions.py
2545,2545,2545,class,SecondsToInterval,django,functions.py
2547,2547,2547,class,_UninitializedOperatorsDescriptor,django,base.py
2549,2549,2549,class,OracleParam,django,base.py
2550,2550,2550,class,VariableWrapper,django,base.py
2551,2551,2551,class,FormatStylePlaceholderCursor,django,base.py
2552,2552,2552,class,DatabaseValidation,django,validation.py
2555,2555,2555,class,InsertVar,django,utils.py
2556,2556,2556,class,Oracle_datetime,django,utils.py
2557,2557,2557,class,BulkInsertMapper,django,utils.py
2558,2558,2558,class,BaseDatabaseCreation,django,creation.py
2559,2559,2559,class,BaseDatabaseFeatures,django,features.py
2560,2560,2560,class,BaseDatabaseIntrospection,django,introspection.py
2561,2561,2561,class,BaseDatabaseOperations,django,operations.py
2562,2562,2562,class,BaseDatabaseWrapper,django,base.py
2563,2563,2563,class,BaseDatabaseValidation,django,validation.py
2564,2564,2564,class,BaseDatabaseClient,django,client.py
2565,2565,2565,class,BaseDatabaseSchemaEditor,django,schema.py
2566,2566,2566,class,DummyDatabaseFeatures,django,features.py
2588,2588,2588,class,BaseTzLoader,django,psycopg_any.py
2589,2589,2589,class,SpecificTzLoader,django,psycopg_any.py
2590,2590,2590,class,DjangoRangeDumper,django,psycopg_any.py
2591,2591,2591,class,IsolationLevel,django,psycopg_any.py
2592,2592,2592,class,Jsonb,django,psycopg_any.py
2596,2596,2596,class,CursorMixin,django,base.py
2597,2597,2597,class,ServerBindingCursor,django,base.py
2598,2598,2598,class,Cursor,django,base.py
2599,2599,2599,class,ServerSideCursor,django,base.py
2605,2605,2605,class,DummyNode,django,graph.py
2606,2606,2606,class,MigrationGraph,django,graph.py
2607,2607,2607,class,OperationWriter,django,writer.py
2608,2608,2608,class,MigrationWriter,django,writer.py
2609,2609,2609,class,MigrationRecorder,django,recorder.py
2610,2610,2610,class,Migration,django,recorder.py
2611,2611,2611,class,Meta,django,recorder.py
2612,2612,2612,class,AmbiguityError,django,exceptions.py
2613,2613,2613,class,BadMigrationError,django,exceptions.py
2614,2614,2614,class,CircularDependencyError,django,exceptions.py
2615,2615,2615,class,InconsistentMigrationHistory,django,exceptions.py
2616,2616,2616,class,InvalidBasesError,django,exceptions.py
2617,2617,2617,class,IrreversibleError,django,exceptions.py
2618,2618,2618,class,NodeNotFoundError,django,exceptions.py
2619,2619,2619,class,MigrationSchemaMissing,django,exceptions.py
2620,2620,2620,class,InvalidMigrationPlan,django,exceptions.py
2621,2621,2621,class,MigrationExecutor,django,executor.py
2622,2622,2622,class,ProjectState,django,state.py
2623,2623,2623,class,AppConfigStub,django,state.py
2624,2624,2624,class,StateApps,django,state.py
2626,2626,2626,class,MigrationLoader,django,loader.py
2627,2627,2627,class,MigrationQuestioner,django,questioner.py
2628,2628,2628,class,InteractiveMigrationQuestioner,django,questioner.py
2629,2629,2629,class,NonInteractiveMigrationQuestioner,django,questioner.py
2630,2630,2630,class,OperationDependency,django,autodetector.py
2631,2631,2631,class,Type,django,autodetector.py
2632,2632,2632,class,MigrationAutodetector,django,autodetector.py
